RV_YM	DW_MSICK_CD	SEX_TP_CD	CL_CD	SIDO	GNL_NM_CD	JID_cnt	HID_cnt	YID_cnt	AMT_sum	TOT_USE_QTY_OR_EXEC_FQ_sum
202009	AM869	2	28	39	148602ATD	1	1	1	24066	21
202009	AM870	2	28	38	148602ATD	1	1	1	34380	30
202009	AM878	2	28	38	148602ATD	1	1	1	21700	31
202009	AM961	1	11	11	148602ATD	1	1	1	103140	90
202009	AM961	1	11	25	148602ATD	1	1	1	72198	63
202009	AM961	1	11	31	148602ATD	1	1	1	80220	70
202009	AM961	1	21	22	224507CPC	1	1	1	2712	24
202009	AM961	2	11	25	148602ATD	1	1	1	103140	90
202009	AM966	1	28	31	148602ATD	1	1	1	28706	31
202009	AM994	2	11	24	148602ATD	2	2	2	5797	17
202009	AM995	2	11	26	148602ATD	2	2	2	73500	60
202009	AN002	2	11	38	148602ATD	1	1	1	79296	84
202009	AN10	1	11	11	148602ATD	2	2	2	3744	48
202009	AN10	1	11	11	224507CPC	1	1	1	1257	1
202009	AN10	1	11	24	148602ATD	6	6	6	19026	47
202009	AN10	1	11	32	148602ATD	1	1	1	22953	21
202009	AN10	1	11	37	148602ATD	1	1	1	1066	1
202009	AN10	2	11	11	148602ATD	8	8	8	8352	15
202009	AN10	2	11	11	224507CPC	2	2	2	10430	7
202009	AN10	2	11	23	148602ATD	2	2	2	20608	23
202009	AN10	2	11	24	148602ATD	2	2	2	41256	36
202009	AN10	2	11	31	148602ATD	1	1	1	20825	17
202009	AN10	2	11	31	224507CPC	7	7	7	36179	23
202009	AN10	2	11	32	148602ATD	10	10	10	97273	95
202009	AN10	2	11	37	148602ATD	1	1	1	15990	15
202009	AN10	2	21	32	148602ATD	1	1	1	35370	30
202009	AN110	2	11	32	148602ATD	1	1	1	32790	30
202009	AN111	2	11	11	148602ATD	3	3	3	61250	50
202009	AN12	2	11	31	148602ATD	3	3	3	47775	39
202009	AN136	2	11	11	148602ATD	13	13	13	28704	26
202009	AN178	1	11	38	148602ATD	1	1	1	32088	28
202009	AN178	2	11	33	148602ATD	1	1	1	68760	60
202009	AN178	2	11	34	148602ATD	2	2	2	12250	10
202009	AN179	1	11	11	148602ATD	1	1	1	6444	6
202009	AN179	1	11	11	224507CPC	2	2	2	63302	43
202009	AN179	1	11	26	148602ATD	3	3	3	41958	37
202009	AN179	1	11	31	148602ATD	8	8	8	24046	22
202009	AN179	1	11	34	148602ATD	1	1	1	2752	4
202009	AN179	1	28	31	148602ATD	2	2	2	28706	31
202009	AN179	1	28	33	148602ATD	2	2	2	7900	10
202009	AN179	2	11	11	148602ATD	1	1	1	16110	15
202009	AN179	2	11	23	224507CPC	1	1	1	28320	20
202009	AN179	2	11	31	148602ATD	4	4	4	105222	102
202009	AN179	2	11	38	148602ATD	1	1	1	14898	13
202009	AN182	2	28	32	148602ATD	2	2	2	28706	31
202009	AN183	1	31	37	148602ATD	1	1	1	34380	30
202009	AN183	2	11	22	148602ATD	1	1	1	32790	30
202009	AN183	2	21	32	148602ATD	2	2	2	40441	37
202009	AN184	1	11	11	148602ATD	1	1	1	32312	28
202009	AN184	1	11	24	148602ATD	1	1	1	34380	30
202009	AN184	1	21	21	224507CPC	1	1	1	38310	30
202009	AN184	2	11	11	148602ATD	1	1	1	64176	56
202009	AN184	2	11	31	148602ATD	2	2	2	42828	38
202009	AN184	2	28	21	148602ATD	3	3	3	51123	69
202009	AN184	2	28	38	148602ATD	1	1	1	21700	31
202009	AN185	1	11	11	148602ATD	5	5	5	17487	15.5
202009	AN185	1	11	25	148602ATD	1	1	1	3276	42
202009	AN185	1	11	26	148602ATD	2	2	2	23814	21
202009	AN185	1	11	31	148602ATD	1	1	1	65580	60
202009	AN185	1	11	32	148602ATD	3	3	3	2715	3
202009	AN185	1	11	37	148602ATD	1	1	1	44772	42
202009	AN185	1	28	11	148602ATD	2	2	2	52731	46.5
202009	AN185	1	28	11	224507CPC	3	3	3	39587	31
202009	AN185	1	28	21	148602ATD	2	2	2	3400	8
202009	AN185	1	28	24	148602ATD	1	1	1	4368	56
202009	AN185	1	28	31	148602ATD	7	7	7	80136	185.5
202009	AN185	1	28	31	224507CPC	1	1	1	22506	15.5
202009	AN185	1	28	32	224507CPC	1	1	1	10800	90
202009	AN185	1	28	37	148602ATD	4	4	4	75636	66
202009	AN185	1	28	38	148602ATD	4	4	4	119880	120
202009	AN185	1	31	11	148602ATD	1	1	1	34380	30
202009	AN185	1	31	23	224507CPC	1	1	1	94380	60
202009	AN185	1	31	31	148602ATD	1	1	1	28320	30
202009	AN185	1	31	34	148602ATD	2	2	2	68040	60
202009	AN185	1	31	38	224507CPC	1	1	1	44040	30
202009	AN185	2	11	11	148602ATD	1	1	1	26136	24
202009	AN185	2	11	11	224507CPC	2	2	2	31290	21
202009	AN185	2	11	22	148602ATD	2	2	2	20406	19
202009	AN185	2	11	24	148602ATD	4	4	4	124914	109
202009	AN185	2	11	31	148602ATD	2	2	2	147706	131
202009	AN185	2	11	31	224507CPC	1	1	1	141570	90
202009	AN185	2	11	32	148602ATD	1	1	1	41724	36
202009	AN185	2	11	36	224507CPC	5	5	5	108900	75
202009	AN185	2	11	38	148602ATD	1	1	1	41200	50
202009	AN185	2	21	21	224507CPC	1	1	1	39587	31
202009	AN185	2	21	32	224507CPC	1	1	1	24684	17
202009	AN185	2	28	11	148602ATD	14	14	14	375354	331
202009	AN185	2	28	11	224507CPC	1	1	1	42108	29
202009	AN185	2	28	21	148602ATD	7	7	7	52700	124
202009	AN185	2	28	24	148602ATD	1	1	1	35154	31
202009	AN185	2	28	31	148602ATD	23	23	23	450584	608
202009	AN185	2	28	32	148602ATD	2	2	2	57412	62
202009	AN185	2	28	37	148602ATD	5	5	5	163934	149
202009	AN185	2	28	38	148602ATD	3	3	3	80402	77
202009	AN185	2	31	11	148602ATD	3	3	3	98556	86
202009	AN189	1	11	11	224507CPC	3	3	3	7132	62
202009	AN189	1	11	24	148602ATD	8	8	8	3631	47
202009	AN189	1	11	24	224507CPC	1	1	1	7910	70
202009	AN189	1	11	37	148602ATD	1	1	1	23452	22
202009	AN189	1	31	31	148602ATD	2	2	2	56640	60
202009	AN189	2	11	11	148602ATD	1	1	1	40812	38
202009	AN189	2	11	22	148602ATD	1	1	1	40110	35
202009	AN189	2	11	24	148602ATD	1	1	1	2730	35
202009	AN189	2	11	25	148602ATD	1	1	1	24702	23
202009	AN189	2	11	31	148602ATD	1	1	1	24500	20
202009	AN189	2	11	32	148602ATD	2	2	2	59868	58
202009	AN189	2	11	33	148602ATD	1	1	1	33291	27
202009	AN189	2	21	21	224507CPC	1	1	1	95040	60
202009	AN189	2	21	36	148602ATD	2	2	2	66468	58
202009	AN189	2	28	31	148602ATD	1	1	1	13392	31
202009	AN19	1	21	32	148602ATD	2	2	2	15327	13
202009	AN19	2	11	33	148602ATD	1	1	1	12330	10
202009	AN19	2	21	32	148602ATD	1	1	1	1093	1
202009	AN19	2	28	34	148602ATD	1	1	1	35526	31
202009	AN201	1	11	37	148602ATD	3	3	3	8622	9
202009	AN288	2	11	25	224507CPC	1	1	1	27962	22
202009	AN300	1	11	32	148602ATD	1	1	1	871	1
202009	AN300	2	21	36	148602ATD	1	1	1	34380	30
202009	AN300	2	75	31	148602ATD	1	1	1	69906	61
202009	AN302	2	11	26	148602ATD	3	3	3	10725	13
202009	AN309	2	11	32	148602ATD	2	2	2	55560	60
202009	AN319	1	31	11	148602ATD	1	1	1	32088	28
202009	AN319	1	31	37	224507CPC	1	1	1	43764	28
202009	AN319	2	11	25	148602ATD	1	1	1	32220	30
202009	AN319	2	28	38	224507CPC	1	1	1	22176	14
202009	AN319	2	31	11	224507CPC	1	1	1	47580	30
202009	AN319	2	31	31	148602ATD	1	1	1	28320	30
202009	AN319	2	31	33	148602ATD	1	1	1	34380	30
202009	AN319	2	31	37	148602ATD	2	2	2	51570	45
202009	AN324	2	28	11	148602ATD	2	2	2	20768	44
202009	AN328	2	11	22	148602ATD	1	1	1	24066	21
202009	AN390	1	11	11	148602ATD	7	7	7	29034	71
202009	AN390	1	11	23	224507CPC	11	11	11	43700	38
202009	AN390	1	11	25	148602ATD	22	22	22	32915	29
202009	AN390	1	11	32	224507CPC	1	1	1	16390	11
202009	AN390	1	11	37	148602ATD	1	1	1	2132	2
202009	AN390	2	11	11	148602ATD	31	31	31	83572	70
202009	AN390	2	11	11	224507CPC	1	1	1	18717	17
202009	AN390	2	11	22	148602ATD	1	1	1	5370	5
202009	AN390	2	11	22	224507CPC	7	7	7	10325	7
202009	AN390	2	11	25	148602ATD	4	4	4	53700	50
202009	AN390	2	11	31	148602ATD	3	3	3	17820	17.5
202009	AN390	2	11	31	224507CPC	8	8	8	113381	74
202009	AN390	2	11	32	148602ATD	6	6	6	80387	77
202009	AN390	2	11	33	148602ATD	2	2	2	74490	65
202009	AN390	2	11	35	148602ATD	1	1	1	1530	2
202009	AN390	2	11	37	148602ATD	1	1	1	12792	12
202009	AN390	2	21	23	148602ATD	2	2	2	66906	59
202009	AN390	2	21	32	148602ATD	1	1	1	13116	12
202009	AN390	2	21	37	148602ATD	1	1	1	103194	91
202009	AN390	2	21	39	224507CPC	51	51	51	133927	110
202009	AN390	2	28	32	148602ATD	1	1	1	36549	31
202009	AN390	2	31	35	148602ATD	1	1	1	32790	30
202009	AN394	1	11	38	148602ATD	1	1	1	10314	9
202009	AN400	1	11	11	148602ATD	1	1	1	224616	196
202009	AN400	1	11	11	224507CPC	1	1	1	45290	35
202009	AN400	1	11	24	148602ATD	1	1	1	1326	17
202009	AN400	1	11	25	224507CPC	1	1	1	339	3
202009	AN400	1	21	33	148602ATD	1	1	1	31752	28
202009	AN400	1	31	31	148602ATD	1	1	1	83340	90
202009	AN400	1	31	33	148602ATD	2	2	2	103140	90
202009	AN400	1	75	31	148602ATD	1	1	1	34380	30
202009	AN401	1	11	32	148602ATD	1	1	1	27780	30
202009	AN401	1	21	32	148602ATD	1	1	1	35370	30
202009	AN401	1	21	33	148602ATD	1	1	1	34524	28
202009	AN408	1	31	11	148602ATD	3	3	3	103140	90
202009	AN429	1	11	32	148602ATD	1	1	1	32790	30
202009	AQ	1	11	11	224507CPC	2	2	2	88088	56
202009	AQ	1	11	35	224507CPC	1	1	1	88704	56
202009	AQ	2	11	11	148602ATD	2	2	2	113118	92
202009	AQ	2	11	22	148602ATD	1	1	1	34380	30
202009	AR000	2	11	24	148602ATD	1	1	1	17190	15
202009	AR001	2	11	11	224507CPC	1	1	1	17880	12
202009	AR042	1	11	31	148602ATD	1	1	1	3222	3
202009	AR042	2	11	31	148602ATD	1	1	1	4296	4
202009	AR05	1	11	22	148602ATD	1	1	1	43720	40
202009	AR060	1	11	39	148602ATD	1	1	1	17190	15
202009	AR060	2	11	31	224507CPC	1	1	1	281340	180
202009	AR060	2	28	11	148602ATD	2	2	2	24076	26
202009	AR060	2	28	31	148602ATD	2	2	2	53289	46.5
202009	AR066	1	11	11	224507CPC	1	1	1	1563	1
202009	AR073	1	11	38	224507CPC	4	4	4	14806	11
202009	AR074	2	11	11	224507CPC	1	1	1	70785	45
202009	AR074	2	31	31	148602ATD	1	1	1	34380	30
202009	AR090	2	11	11	148602ATD	1	1	1	468	6
202009	AR101	2	11	31	148602ATD	3	3	3	18144	16
202009	AR101	2	11	32	148602ATD	9	9	9	13065	15
202009	AR104	2	11	32	148602ATD	1	1	1	32790	30
202009	AR13	1	28	11	148602ATD	2	2	2	57412	62
202009	AR13	1	28	31	148602ATD	4	4	4	95691	83.5
202009	AR13	2	11	22	148602ATD	1	1	1	34380	30
202009	AR13	2	11	24	148602ATD	1	1	1	511	7
202009	AR13	2	11	31	148602ATD	1	1	1	137520	120
202009	AR13	2	28	11	148602ATD	6	6	6	125010	135
202009	AR13	2	28	31	148602ATD	5	5	5	106578	93
202009	AR13	2	28	32	148602ATD	1	1	1	34380	30
202009	AR17	2	11	31	148602ATD	1	1	1	4296	4
202009	AR202	2	11	11	224507CPC	2	2	2	218820	140
202009	AR202	2	11	23	224507CPC	1	1	1	88088	56
202009	AR251	1	11	11	224507CPC	2	2	2	375120	240
202009	AR251	1	11	22	148602ATD	1	1	1	192528	168
202009	AR251	1	11	24	148602ATD	3	3	3	71976	156
202009	AR251	1	11	24	224507CPC	1	1	1	3164	28
202009	AR251	1	11	25	148602ATD	2	2	2	9360	120
202009	AR251	1	11	31	148602ATD	5	5	5	175331	156
202009	AR251	1	11	37	148602ATD	2	2	2	138666	121
202009	AR251	2	11	11	148602ATD	1	1	1	104286	91
202009	AR251	2	11	11	224507CPC	1	1	1	142233	91
202009	AR251	2	11	25	148602ATD	2	2	2	176484	154
202009	AR251	2	11	25	224507CPC	1	1	1	93780	60
202009	AR251	2	11	31	148602ATD	1	1	1	107114	98
202009	AR251	2	11	32	148602ATD	1	1	1	104286	91
202009	AR251	2	11	37	148602ATD	1	1	1	98370	90
202009	AR251	2	21	31	148602ATD	1	1	1	36990	30
202009	AR251	2	31	11	148602ATD	1	1	1	68760	60
202009	AR252	1	11	24	148602ATD	1	1	1	4368	56
202009	AR260	1	11	25	148602ATD	1	1	1	91680	80
202009	AR260	2	11	25	148602ATD	1	1	1	72198	63
202009	AR268	1	11	11	224507CPC	1	1	1	141570	90
202009	AR268	1	11	22	148602ATD	1	1	1	32220	30
202009	AR268	1	11	25	148602ATD	1	1	1	4680	60
202009	AR268	1	11	31	224507CPC	1	1	1	3146	2
202009	AR268	1	11	32	148602ATD	1	1	1	114669	93
202009	AR268	2	11	11	148602ATD	1	1	1	65580	60
202009	AR268	2	11	21	148602ATD	1	1	1	98370	90
202009	AR268	2	11	22	148602ATD	1	1	1	144396	126
202009	AR298	1	11	11	148602ATD	1	1	1	7644	98
202009	AR298	2	11	11	148602ATD	1	1	1	112308	98
202009	AR300	2	21	36	148602ATD	1	1	1	34380	30
202009	AR318	2	11	11	148602ATD	2	2	2	26950	22
202009	AR318	2	31	31	148602ATD	1	1	1	8022	7
202009	AR32	2	31	38	148602ATD	1	1	1	34380	30
202009	AR391	2	28	38	148602ATD	1	1	1	8550	9
202009	AR410	1	11	11	224507CPC	1	1	1	157300	100
202009	AR412	1	11	31	148602ATD	1	1	1	104286	91
202009	AR413	1	11	11	148602ATD	4	4	4	546300	460
202009	AR413	1	11	11	224507CPC	2	2	2	211005	135
202009	AR413	1	11	22	148602ATD	3	3	3	136374	119
202009	AR413	1	11	23	148602ATD	1	1	1	34380	30
202009	AR413	1	11	31	148602ATD	1	1	1	16044	14
202009	AR413	1	11	38	148602ATD	2	2	2	128974	118
202009	AR413	2	11	11	148602ATD	5	5	5	594774	519
202009	AR413	2	11	11	224507CPC	2	2	2	336045	215
202009	AR413	2	11	22	148602ATD	3	3	3	207426	181
202009	AR413	2	11	31	148602ATD	1	1	1	128352	112
202009	AR413	2	11	38	148602ATD	6	6	6	356318	326
202009	AR418	1	11	11	148602ATD	5	5	5	246432	284
202009	AR418	1	11	21	148602ATD	2	2	2	136625	125
202009	AR418	1	11	23	148602ATD	2	2	2	103140	90
202009	AR418	1	11	24	148602ATD	6	6	6	150570	301
202009	AR418	1	11	25	148602ATD	1	1	1	72198	63
202009	AR418	1	11	31	148602ATD	2	2	2	72198	63
202009	AR418	1	11	32	148602ATD	2	2	2	184506	161
202009	AR418	1	11	34	148602ATD	1	1	1	98370	90
202009	AR418	2	11	11	148602ATD	5	5	5	526014	459
202009	AR418	2	11	11	224507CPC	1	1	1	187560	120
202009	AR418	2	11	21	148602ATD	2	2	2	114765	105
202009	AR418	2	11	23	148602ATD	3	3	3	206280	180
202009	AR418	2	11	24	148602ATD	10	10	10	544350	475
202009	AR418	2	11	31	148602ATD	3	3	3	249723	211
202009	AR418	2	11	31	224507CPC	1	1	1	170367	109
202009	AR418	2	31	36	148602ATD	1	1	1	34380	30
202009	AR42	1	11	11	148602ATD	9	9	9	708564	992
202009	AR42	1	11	11	224507CPC	2	2	2	294744	188
202009	AR42	1	11	22	148602ATD	2	2	2	85950	75
202009	AR42	1	11	24	148602ATD	8	8	8	49687	256
202009	AR42	1	11	25	148602ATD	8	8	8	344562	433
202009	AR42	1	11	25	224507CPC	2	2	2	6780	60
202009	AR42	1	11	31	148602ATD	6	6	6	275933	251
202009	AR42	1	11	32	148602ATD	2	2	2	106578	93
202009	AR42	1	11	34	148602ATD	1	1	1	32790	30
202009	AR42	1	11	37	148602ATD	1	1	1	36750	30
202009	AR42	1	21	11	224507CPC	1	1	1	43560	30
202009	AR42	1	21	22	148602ATD	1	1	1	34380	30
202009	AR42	2	11	11	148602ATD	7	7	7	849186	741
202009	AR42	2	11	11	224507CPC	5	5	5	706260	467
202009	AR42	2	11	21	224507CPC	1	1	1	44044	28
202009	AR42	2	11	22	148602ATD	3	3	3	137778	123
202009	AR42	2	11	23	148602ATD	3	3	3	214890	174
202009	AR42	2	11	25	148602ATD	2	2	2	84804	74
202009	AR42	2	11	25	224507CPC	1	1	1	54705	35
202009	AR42	2	11	26	148602ATD	1	1	1	36750	30
202009	AR42	2	11	31	148602ATD	17	17	17	911590	831.5
202009	AR42	2	11	32	148602ATD	1	1	1	35526	31
202009	AR42	2	11	34	148602ATD	3	3	3	229530	210
202009	AR42	2	11	37	148602ATD	1	1	1	36750	30
202009	AR42	2	11	37	224507CPC	1	1	1	1132	1
202009	AR42	2	21	36	148602ATD	1	1	1	68760	60
202009	AR42	2	28	35	148602ATD	1	1	1	34380	30
202009	AR42	2	31	21	148602ATD	1	1	1	32088	28
202009	AR448	2	11	31	148602ATD	1	1	1	73231	67
202009	AR470	2	11	11	224507CPC	1	1	1	46890	30
202009	AR471	1	11	24	148602ATD	1	1	1	1482	19
202009	AR508	2	11	37	148602ATD	1	1	1	8528	8
202009	AR509	1	11	25	224507CPC	2	2	2	53142	34
202009	AR509	2	11	35	148602ATD	2	2	2	27504	24
202009	AR51	1	11	11	148602ATD	3	3	3	153708	218
202009	AR51	1	11	11	224507CPC	1	1	1	11074	98
202009	AR51	1	11	21	224507CPC	1	1	1	14157	9
202009	AR51	1	11	22	148602ATD	1	1	1	34380	30
202009	AR51	1	11	24	148602ATD	3	3	3	79842	161
202009	AR51	1	11	25	148602ATD	3	3	3	14040	180
202009	AR51	1	11	25	224507CPC	1	1	1	46890	30
202009	AR51	1	11	34	148602ATD	1	1	1	65580	60
202009	AR51	1	21	31	148602ATD	1	1	1	68760	60
202009	AR51	2	11	11	148602ATD	6	6	6	1299564	1134
202009	AR51	2	11	11	224507CPC	6	6	6	1094100	700
202009	AR51	2	11	22	148602ATD	1	1	1	208572	182
202009	AR51	2	11	23	148602ATD	1	1	1	37050	30
202009	AR51	2	11	24	148602ATD	2	2	2	173046	151
202009	AR51	2	11	25	148602ATD	4	4	4	224616	196
202009	AR51	2	11	25	224507CPC	1	1	1	98469	63
202009	AR51	2	11	26	148602ATD	5	5	5	257250	210
202009	AR51	2	11	31	148602ATD	4	4	4	228855	200
202009	AR51	2	11	31	224507CPC	2	2	2	110880	70
202009	AR51	2	11	32	148602ATD	1	1	1	32088	28
202009	AR51	2	11	34	148602ATD	3	3	3	196740	180
202009	AR51	2	11	37	148602ATD	3	3	3	172095	145
202009	AR51	2	31	23	224507CPC	1	1	1	47520	30
202009	AR529	1	28	11	148602ATD	1	1	1	193320	180
202009	AR529	2	11	11	224507CPC	1	1	1	141570	90
202009	AR53	2	28	22	148602ATD	2	2	2	28086	30
202009	AR558	1	11	11	148602ATD	1	1	1	68760	60
202009	AR558	1	11	11	224507CPC	2	2	2	235550	150
202009	AR558	1	11	24	148602ATD	1	1	1	4368	56
202009	AR558	1	11	31	148602ATD	3	3	3	242766	216
202009	AR558	1	11	32	148602ATD	1	1	1	104286	91
202009	AR558	2	11	22	148602ATD	1	1	1	64176	56
202009	AR558	2	11	24	148602ATD	1	1	1	72198	63
202009	AR558	2	11	31	148602ATD	1	1	1	38255	35
202009	AR558	2	11	34	224507CPC	1	1	1	94380	60
202009	AR568	1	11	11	148602ATD	1	1	1	190512	168
202009	AR568	1	11	11	224507CPC	1	1	1	110110	70
202009	AR568	1	11	31	148602ATD	1	1	1	34380	30
202009	AR568	1	11	32	148602ATD	1	1	1	104286	91
202009	AR568	1	11	38	224507CPC	1	1	1	154154	98
202009	AR568	2	11	31	148602ATD	1	1	1	103140	90
202009	AR568	2	11	31	224507CPC	1	1	1	188760	120
202009	AR568	2	11	34	148602ATD	1	1	1	65580	60
202009	AR572	2	11	31	148602ATD	1	1	1	21402	41
202009	AR572	2	28	11	148602ATD	2	2	2	4720	10
202009	AR600	2	11	31	148602ATD	1	1	1	113454	99
202009	AR600	2	28	37	148602ATD	1	1	1	22953	21
202009	AR601	2	11	32	148602ATD	1	1	1	32790	30
202009	AR609	2	31	31	148602ATD	2	2	2	34020	30
202009	AR630	2	28	22	148602ATD	1	1	1	14353	15.5
202009	AR634	1	11	31	148602ATD	1	1	1	28320	30
202009	AR634	2	11	11	224507CPC	1	1	1	94380	60
202009	AR64	2	21	32	148602ATD	1	1	1	4372	4
202009	AR945	2	31	31	148602ATD	1	1	1	28320	30
202009	AS008	2	11	33	148602ATD	1	1	1	34380	30
202009	AS010	2	11	11	148602ATD	1	1	1	5730	5
202009	AS020	1	11	34	224507CPC	1	1	1	43560	30
202009	AS060	1	11	11	224507CPC	1	1	1	157300	100
202009	AS060	2	11	11	224507CPC	1	1	1	187560	120
202009	AS060	2	11	31	148602ATD	1	1	1	34380	30
202009	AS060	2	11	33	148602ATD	1	1	1	3675	3
202009	AS060	2	11	34	224507CPC	2	2	2	88080	60
202009	AS060	2	28	22	148602ATD	1	1	1	29264	31
202009	AS062	2	11	22	148602ATD	1	1	1	65580	60
202009	AS062	2	11	31	148602ATD	2	2	2	88242	77
202009	AS063	1	11	36	224507CPC	1	1	1	43560	30
202009	AS063	1	11	38	224507CPC	1	1	1	11744	8
202009	AS063	1	21	37	148602ATD	1	1	1	3279	3
202009	AS063	1	31	11	148602ATD	1	1	1	103140	90
202009	AS064	1	11	21	148602ATD	1	1	1	30604	28
202009	AS064	1	11	22	224507CPC	1	1	1	7500	6
202009	AS065	1	11	11	148602ATD	1	1	1	103140	90
202009	AS065	1	11	21	148602ATD	1	1	1	30604	28
202009	AS065	1	11	24	148602ATD	1	1	1	34620	30
202009	AS065	1	11	25	148602ATD	1	1	1	312	4
202009	AS065	1	11	35	148602ATD	2	2	2	128533	129
202009	AS065	1	11	37	148602ATD	1	1	1	40110	35
202009	AS065	1	11	38	224507CPC	2	2	2	55784	38
202009	AS065	1	11	39	148602ATD	1	1	1	96264	84
202009	AS065	1	21	23	148602ATD	1	1	1	35154	31
202009	AS065	1	21	25	148602ATD	1	1	1	35526	31
202009	AS065	1	21	26	148602ATD	2	2	2	41256	36
202009	AS065	1	21	31	148602ATD	1	1	1	19482	17
202009	AS065	1	28	21	148602ATD	3	3	3	13175	31
202009	AS065	1	28	22	148602ATD	1	1	1	6360	15
202009	AS065	1	28	24	148602ATD	1	1	1	28350	25
202009	AS065	1	28	31	148602ATD	2	2	2	64976	62
202009	AS065	1	31	11	148602ATD	1	1	1	34380	30
202009	AS065	2	11	21	148602ATD	2	2	2	8024	8.5
202009	AS065	2	11	22	224507CPC	2	2	2	41250	33
202009	AS065	2	11	26	148602ATD	2	2	2	107586	95
202009	AS065	2	11	31	148602ATD	1	1	1	137520	120
202009	AS065	2	11	35	148602ATD	5	5	5	130815	171
202009	AS065	2	11	37	148602ATD	1	1	1	104286	91
202009	AS065	2	11	37	224507CPC	1	1	1	141570	90
202009	AS065	2	11	39	148602ATD	2	2	2	112308	98
202009	AS065	2	21	24	148602ATD	2	2	2	41995	37
202009	AS065	2	21	31	148602ATD	1	1	1	68040	60
202009	AS065	2	28	22	148602ATD	1	1	1	35526	31
202009	AS065	2	28	24	148602ATD	1	1	1	10206	9
202009	AS065	2	28	25	224507CPC	1	1	1	39587	31
202009	AS065	2	28	31	148602ATD	1	1	1	29450	31
202009	AS065	2	28	35	148602ATD	2	2	2	18170	23
202009	AS065	2	28	37	148602ATD	1	1	1	17050	31
202009	AS066	1	28	32	148602ATD	1	1	1	36549	31
202009	AS066	1	28	37	148602ATD	1	1	1	17050	31
202009	AS066	2	11	25	148602ATD	1	1	1	40110	35
202009	AS066	2	11	37	148602ATD	1	1	1	12792	12
202009	AS068	1	11	39	148602ATD	1	1	1	104286	91
202009	AS068	1	28	11	224507CPC	1	1	1	23595	15
202009	AS068	1	28	31	148602ATD	1	1	1	30072	28
202009	AS068	2	11	22	148602ATD	1	1	1	105432	92
202009	AS068	2	11	39	148602ATD	1	1	1	72198	63
202009	AS069	1	11	37	148602ATD	1	1	1	72198	63
202009	AS141	2	11	25	148602ATD	1	1	1	34380	30
202009	AS141	2	28	32	148602ATD	2	2	2	28706	31
202009	AS141	2	28	35	148602ATD	1	1	1	24490	31
202009	AS220	2	11	11	148602ATD	1	1	1	98370	90
202009	AS220	2	11	21	148602ATD	5	5	5	28320	30
202009	AS220	2	11	24	148602ATD	1	1	1	5157	4.5
202009	AS220	2	11	25	148602ATD	1	1	1	10740	10
202009	AS220	2	11	26	148602ATD	2	2	2	107520	90
202009	AS220	2	11	35	148602ATD	1	1	1	122416	112
202009	AS220	2	11	37	148602ATD	1	1	1	11726	11
202009	AS220	2	11	37	224507CPC	11	11	11	79272	54
202009	AS220	2	21	33	148602ATD	1	1	1	20412	18
202009	AS220	2	28	22	148602ATD	1	1	1	13144	31
202009	AS220	2	28	24	148602ATD	1	1	1	35154	31
202009	AS220	2	28	32	148602ATD	4	4	4	77627	90
202009	AS221	2	11	23	148602ATD	1	1	1	34580	28
202009	AS222	2	11	34	148602ATD	2	2	2	12250	10
202009	AS224	1	11	31	148602ATD	1	1	1	1105	5
202009	AS224	1	11	37	148602ATD	3	3	3	9257	8.5
202009	AS224	2	21	32	148602ATD	2	2	2	12969	11
202009	AS224	2	28	38	148602ATD	1	1	1	21700	31
202009	AS234	2	31	35	148602ATD	1	1	1	32790	30
202009	AS241	2	21	23	148602ATD	1	1	1	36990	30
202009	AS320	1	11	11	148602ATD	1	1	1	34380	30
202009	AS320	1	11	24	148602ATD	2	2	2	780	10
202009	AS320	1	11	25	148602ATD	1	1	1	624	8
202009	AS320	1	11	31	148602ATD	1	1	1	27780	30
202009	AS320	1	11	33	148602ATD	2	2	2	55233	46
202009	AS320	1	11	37	148602ATD	1	1	1	104286	91
202009	AS320	1	21	24	148602ATD	2	2	2	52716	46
202009	AS320	1	28	22	148602ATD	1	1	1	424	1
202009	AS320	2	11	11	148602ATD	3	3	3	54615	45
202009	AS320	2	11	24	148602ATD	1	1	1	1560	20
202009	AS320	2	11	25	148602ATD	2	2	2	171900	150
202009	AS320	2	11	26	148602ATD	3	3	3	119260	118
202009	AS320	2	11	31	224507CPC	1	1	1	87120	60
202009	AS320	2	11	32	148602ATD	8	8	8	7240	8
202009	AS320	2	11	34	148602ATD	4	4	4	42690	48
202009	AS320	2	11	35	148602ATD	1	1	1	33883	31
202009	AS320	2	11	37	148602ATD	2	2	2	148632	132
202009	AS320	2	11	39	148602ATD	1	1	1	32088	28
202009	AS320	2	21	24	148602ATD	1	1	1	12606	11
202009	AS320	2	28	11	148602ATD	3	3	3	28500	30
202009	AS320	2	28	11	224507CPC	1	1	1	93780	60
202009	AS320	2	28	22	148602ATD	2	2	2	26288	62
202009	AS320	2	28	24	148602ATD	1	1	1	35154	31
202009	AS320	2	28	31	148602ATD	1	1	1	35526	31
202009	AS320	2	28	38	148602ATD	1	1	1	29450	31
202009	AS320	2	31	33	148602ATD	1	1	1	5730	5
202009	AS321	2	21	11	148602ATD	2	2	2	69906	61
202009	AS321	2	28	33	148602ATD	2	2	2	30013	24.5
202009	AS324	2	11	21	148602ATD	2	2	2	43424	46
